2022-11-10 16:07:21,239;445813
2022-11-10 16:07:21,317;445825
2022-11-10 16:07:30,364;447223
2022-11-10 16:07:35,850;448011
2022-11-10 16:07:38,881;448486
2022-11-10 16:07:39,647;448604
2022-11-10 16:07:50,694;450303
2022-11-10 16:07:54,350;450877
2022-11-10 16:07:55,740;451096
2022-11-10 16:07:56,959;451286
2022-11-10 16:08:00,879;451894
2022-11-10 16:08:04,819;452501
2022-11-10 16:08:09,975;453292
2022-11-10 16:08:10,054;453305
2022-11-10 16:08:10,913;453438
2022-11-10 16:08:14,632;454016
2022-11-10 16:08:16,304;454278
2022-11-10 16:08:17,335;454441
2022-11-10 16:08:21,382;455061
2022-11-10 16:08:21,788;455124
2022-11-10 16:08:31,960;456672
2022-11-10 16:08:32,569;456767
2022-11-10 16:08:44,101;458555
2022-11-10 16:08:45,382;458756
2022-11-10 16:08:47,679;459111
2022-11-10 16:08:48,226;459199
2022-11-10 16:08:51,679;459735
2022-11-10 16:09:00,785;461137
2022-11-10 16:09:00,848;461146
2022-11-10 16:09:00,848;461147
2022-11-10 16:09:08,228;462299
2022-11-10 16:09:16,853;463630
2022-11-10 16:09:25,306;464940
2022-11-10 16:09:42,087;467528
2022-11-10 16:09:53,847;469373
2022-11-10 16:09:58,394;470057
2022-11-10 16:10:04,973;471076
2022-11-10 16:10:13,801;472421
2022-11-10 16:10:22,589;473762
2022-11-10 16:10:23,761;473951
2022-11-10 16:10:26,708;474397
2022-11-10 16:10:32,380;475269
2022-11-10 16:10:32,614;475304
2022-11-10 16:10:34,786;475645
2022-11-10 16:10:39,020;476304
2022-11-10 16:10:39,630;476382
2022-11-10 16:10:54,320;478643
2022-11-10 16:10:58,961;479369
2022-11-10 16:11:04,072;480164
2022-11-10 16:11:26,931;483690
2022-11-10 16:11:28,040;483854
2022-11-10 16:11:31,649;484365
2022-11-10 16:11:31,993;484417
2022-11-10 16:11:43,212;486153
2022-11-10 16:11:52,868;487663
2022-11-10 16:11:55,946;488138
2022-11-10 16:12:21,115;492047
2022-11-10 16:12:23,475;492416
2022-11-10 16:12:30,537;493498
2022-11-10 16:12:31,875;493629
2022-11-10 16:12:34,475;494036
2022-11-10 16:12:39,772;494866
2022-11-10 16:12:40,663;495006
2022-11-10 16:12:47,288;496041
2022-11-10 16:12:51,850;496749
2022-11-10 16:12:56,007;497398
2022-11-10 16:12:57,397;497619
2022-11-10 16:12:57,835;497689
2022-11-10 16:13:08,352;499318
2022-11-10 16:13:10,195;499589
2022-11-10 16:13:17,055;500668
2022-11-10 16:13:18,633;500915
2022-11-10 16:13:25,508;501988
2022-11-10 16:13:30,805;502814
2022-11-10 16:13:40,056;504236
2022-11-10 16:13:40,306;504277
2022-11-10 16:13:42,994;504682
2022-11-10 16:13:53,056;506254
2022-11-10 16:13:56,587;506798
2022-11-10 16:14:00,286;507371
2022-11-10 16:14:05,286;508154
2022-11-10 16:14:08,474;508656
2022-11-10 16:14:10,349;508932
2022-11-10 16:14:12,717;509304
2022-11-10 16:14:16,974;509953
2022-11-10 16:14:20,631;510524
2022-11-10 16:14:20,787;510551
2022-11-10 16:14:22,490;510814
2022-11-10 16:14:22,693;510845
2022-11-10 16:14:24,021;511054
2022-11-10 16:14:27,756;511642
2022-11-10 16:14:30,334;512041
2022-11-10 16:14:34,099;512621
2022-11-10 16:14:34,506;512684
2022-11-10 16:14:35,271;512806
2022-11-10 16:14:45,022;514310
2022-11-10 16:14:46,100;514481
2022-11-10 16:14:50,569;515179
2022-11-10 16:15:06,163;517616
2022-11-10 16:15:08,585;517999
2022-11-10 16:15:09,632;518161
2022-11-10 16:15:13,101;518706
2022-11-10 16:15:13,335;518745
2022-11-10 16:15:18,285;519508
2022-11-10 16:15:19,148;519640
2022-11-10 16:15:20,758;519890
2022-11-10 16:15:22,070;520093
2022-11-10 16:15:24,726;520505
2022-11-10 16:15:25,742;520664
2022-11-10 16:15:33,195;521805
2022-11-10 16:15:33,929;521916
2022-11-10 16:15:43,117;523336
2022-11-10 16:15:45,148;523644
2022-11-10 16:15:48,258;524128
2022-11-10 16:15:49,680;524343
2022-11-10 16:15:55,633;525270
2022-11-10 16:15:57,242;525524
2022-11-10 16:16:15,306;528337
2022-11-10 16:16:15,978;528440
2022-11-10 16:16:30,310;530642
2022-11-10 16:16:32,857;531040
2022-11-10 16:16:34,060;531206
2022-11-10 16:16:40,013;532144
2022-11-10 16:16:47,623;533318
2022-11-10 16:16:52,341;534050
2022-11-10 16:16:57,575;534861
2022-11-10 16:17:11,610;536995
2022-11-10 16:17:11,875;537037
2022-11-10 16:17:12,516;537122
2022-11-10 16:17:17,203;537854
2022-11-10 16:17:19,688;538222
2022-11-10 16:17:21,907;538568
2022-11-10 16:17:44,204;542025
2022-11-10 16:17:46,079;542311
2022-11-10 16:17:51,798;543186
2022-11-10 16:18:00,498;544536
2022-11-10 16:18:12,299;546311
2022-11-10 16:18:14,595;546665
2022-11-10 16:18:25,174;548298
2022-11-10 16:18:35,595;549908
2022-11-10 16:18:52,131;552456
2022-11-10 16:18:53,913;552731
2022-11-10 16:19:05,240;554483
2022-11-10 16:19:06,068;554612
2022-11-10 16:19:07,662;554862
2022-11-10 16:19:08,443;554984
2022-11-10 16:19:21,741;557023
2022-11-10 16:19:28,569;558090
2022-11-10 16:19:31,600;558565
2022-11-10 16:19:35,085;559108
2022-11-10 16:19:37,710;559518
2022-11-10 16:19:40,179;559889
2022-11-10 16:19:44,352;560514
2022-11-10 16:19:50,336;561428
2022-11-10 16:19:59,039;562773
2022-11-10 16:20:01,832;563123
2022-11-10 16:20:08,711;564189
2022-11-10 16:20:10,993;564532
2022-11-10 16:20:11,836;564664
2022-11-10 16:20:14,071;565011
2022-11-10 16:20:15,477;565231
2022-11-10 16:20:20,008;565937
2022-11-10 16:20:26,571;566964
2022-11-10 16:20:29,727;567450
2022-11-10 16:20:47,196;570142
2022-11-10 16:20:48,524;570348
2022-11-10 16:20:53,404;571108
2022-11-10 16:21:08,217;573389
2022-11-10 16:21:10,513;573745
2022-11-10 16:21:14,201;574370
2022-11-10 16:21:18,638;575089
2022-11-10 16:21:19,076;575156
2022-11-10 16:21:20,701;575411
2022-11-10 16:21:22,076;575628
2022-11-10 16:21:32,596;577249
2022-11-10 16:21:47,611;579586
2022-11-10 16:21:53,424;580480
2022-11-10 16:21:53,721;580526
2022-11-10 16:21:54,502;580647
2022-11-10 16:21:55,892;580867
2022-11-10 16:22:00,548;581598
2022-11-10 16:22:08,285;582787
2022-11-10 16:22:11,113;583230
2022-11-10 16:22:19,910;584581
2022-11-10 16:22:21,941;584899
2022-11-10 16:22:23,645;585167
2022-11-10 16:22:36,366;587101
2022-11-10 16:22:38,335;587410
2022-11-10 16:22:42,460;588036
2022-11-10 16:22:56,116;590111
2022-11-10 16:22:59,131;590580
2022-11-10 16:23:00,301;590760
2022-11-10 16:23:18,757;593620
2022-11-10 16:23:23,132;594305
2022-11-10 16:23:27,679;595013
2022-11-10 16:23:34,148;596028
2022-11-10 16:23:37,963;596620
2022-11-10 16:23:45,055;597719
2022-11-10 16:23:52,820;598932
2022-11-10 16:23:52,914;598947
2022-11-10 16:24:10,274;601613
2022-11-10 16:24:12,592;601955
2022-11-10 16:24:19,118;602976
2022-11-10 16:24:25,728;604006
2022-11-10 16:24:42,556;606603
2022-11-10 16:24:44,103;606844
2022-11-10 16:24:48,014;607453
2022-11-10 16:24:48,077;607464
2022-11-10 16:24:59,733;609267
2022-11-10 16:25:11,417;611065
2022-11-10 16:25:13,464;611385
2022-11-10 16:25:16,604;611874
2022-11-10 16:25:19,308;612280
2022-11-10 16:25:19,667;612336
2022-11-10 16:25:20,652;612491
2022-11-10 16:25:21,339;612601
2022-11-10 16:25:29,527;613865
2022-11-10 16:25:30,074;613951
2022-11-10 16:25:39,668;615453
2022-11-10 16:25:42,074;615830
2022-11-10 16:25:54,918;617822
2022-11-10 16:25:58,449;618373
2022-11-10 16:26:01,039;618772
2022-11-10 16:26:06,335;619598
2022-11-10 16:26:09,382;620062
2022-11-10 16:26:22,664;622138
2022-11-10 16:26:24,054;622350
2022-11-10 16:26:24,054;622351
2022-11-10 16:26:30,226;623285
2022-11-10 16:26:37,320;624321
2022-11-10 16:26:40,570;624818
2022-11-10 16:26:42,679;625148
2022-11-10 16:26:46,257;625689
2022-11-10 16:26:49,101;626120
2022-11-10 16:26:54,773;627005
2022-11-10 16:26:56,914;627341
2022-11-10 16:27:00,740;627932
2022-11-10 16:27:09,024;629209
2022-11-10 16:27:10,305;629395
2022-11-10 16:27:10,665;629451
2022-11-10 16:27:11,461;629574
2022-11-10 16:27:35,165;633226
2022-11-10 16:27:36,343;633409
2022-11-10 16:27:41,946;634262
2022-11-10 16:27:44,587;634670
2022-11-10 16:27:56,259;636492
2022-11-10 16:27:58,587;636857
2022-11-10 16:27:58,806;636887
2022-11-10 16:28:02,333;637425
2022-11-10 16:28:02,442;637442
2022-11-10 16:28:03,426;637596
2022-11-10 16:28:04,114;637704
2022-11-10 16:28:09,802;638589
2022-11-10 16:28:10,318;638673
2022-11-10 16:28:11,458;638834
2022-11-10 16:28:12,037;638924
2022-11-10 16:28:14,521;639315
2022-11-10 16:28:14,849;639366
2022-11-10 16:28:17,615;639795
2022-11-10 16:28:18,927;640000
2022-11-10 16:28:19,443;640080
2022-11-10 16:28:20,130;640187
2022-11-10 16:28:21,537;640405
2022-11-10 16:28:22,396;640534
2022-11-10 16:28:28,724;641524
2022-11-10 16:28:32,068;642047
2022-11-10 16:28:40,802;643404
2022-11-10 16:28:42,146;643615
2022-11-10 16:28:42,599;643682
2022-11-10 16:28:47,147;644398
2022-11-10 16:28:49,350;644742
2022-11-10 16:28:52,459;645224
2022-11-10 16:28:53,944;645456
2022-11-10 16:29:01,049;646559
2022-11-10 16:29:02,706;646818
2022-11-10 16:29:11,616;648201
2022-11-10 16:29:15,022;648719
2022-11-10 16:29:15,522;648797
2022-11-10 16:29:24,148;650140
2022-11-10 16:29:27,773;650638
2022-11-10 16:29:29,914;650976
2022-11-10 16:29:33,180;651487
2022-11-10 16:29:34,570;651702
2022-11-10 16:29:37,508;652139
2022-11-10 16:29:46,883;653569
2022-11-10 16:29:48,180;653765
2022-11-10 16:29:55,477;654891
2022-11-10 16:29:57,540;655198
2022-11-10 16:30:08,989;656949
2022-11-10 16:30:09,379;657009
2022-11-10 16:30:09,911;657093
2022-11-10 16:30:13,676;657683
2022-11-10 16:30:17,911;658342
2022-11-10 16:30:18,864;658493
2022-11-10 16:30:22,942;659126
2022-11-10 16:30:23,005;659137
2022-11-10 16:30:24,572;659377
2022-11-10 16:30:40,178;661773
2022-11-10 16:30:42,725;662138
2022-11-10 16:30:56,381;664222
2022-11-10 16:30:56,818;664291
2022-11-10 16:30:57,381;664382
2022-11-10 16:30:57,553;664410
2022-11-10 16:30:58,686;664584
2022-11-10 16:31:06,055;665729
2022-11-10 16:31:10,150;666350
2022-11-10 16:31:11,291;666530
2022-11-10 16:31:11,681;666591
2022-11-10 16:31:19,650;667841
2022-11-10 16:31:20,306;667940
2022-11-10 16:31:26,119;668834
2022-11-10 16:31:32,438;669800
2022-11-10 16:31:39,485;670873
2022-11-10 16:31:40,891;671088
2022-11-10 16:31:42,266;671305
2022-11-10 16:31:42,453;671337
2022-11-10 16:31:43,328;671474
2022-11-10 16:31:44,438;671649
2022-11-10 16:31:45,844;671871
2022-11-10 16:31:51,985;672814
2022-11-10 16:31:53,094;672987
2022-11-10 16:31:58,641;673840
2022-11-10 16:31:59,891;674030
2022-11-10 16:32:01,340;674246
2022-11-10 16:32:15,987;676528
2022-11-10 16:32:21,580;677394
2022-11-10 16:32:22,518;677539
2022-11-10 16:32:23,033;677614
2022-11-10 16:32:23,299;677655
2022-11-10 16:32:29,940;678690
2022-11-10 16:32:36,315;679668
2022-11-10 16:32:37,424;679840
2022-11-10 16:32:39,549;680175
2022-11-10 16:32:44,580;680956
2022-11-10 16:32:47,580;681408
2022-11-10 16:32:53,830;682387
2022-11-10 16:32:55,190;682603
2022-11-10 16:33:01,076;683492
2022-11-10 16:33:01,811;683604
2022-11-10 16:33:07,019;684393
2022-11-10 16:33:09,800;684829
2022-11-10 16:33:11,534;685101
2022-11-10 16:33:19,677;686356
2022-11-10 16:33:20,552;686492
2022-11-10 16:33:25,162;687204
2022-11-10 16:33:34,474;688627
2022-11-10 16:33:39,177;689349
2022-11-10 16:33:41,380;689679
2022-11-10 16:33:45,599;690340
2022-11-10 16:33:46,568;690495
2022-11-10 16:33:47,177;690592
2022-11-10 16:33:48,848;690853
2022-11-10 16:34:02,035;692894
2022-11-10 16:34:05,899;693497
2022-11-10 16:34:06,133;693536
2022-11-10 16:34:18,524;695477
2022-11-10 16:34:22,274;696067
2022-11-10 16:34:31,260;697468
2022-11-10 16:34:35,557;698137
2022-11-10 16:34:38,650;698620
2022-11-10 16:34:43,963;699445
2022-11-10 16:34:48,666;700158
2022-11-10 16:34:52,760;700788
2022-11-10 16:34:56,478;701374
2022-11-10 16:35:02,050;702223
2022-11-10 16:35:08,429;703200
2022-11-10 16:35:10,539;703523
2022-11-10 16:35:14,570;704152
2022-11-10 16:35:18,883;704815
2022-11-10 16:35:20,008;704983
2022-11-10 16:35:23,742;705565
2022-11-10 16:35:25,070;705761
2022-11-10 16:35:26,367;705963
2022-11-10 16:35:32,274;706863
2022-11-10 16:35:39,759;708021
2022-11-10 16:35:44,884;708809
2022-11-10 16:35:44,915;708816
2022-11-10 16:35:49,493;709517
2022-11-10 16:36:01,896;711447
2022-11-10 16:36:03,396;711682
2022-11-10 16:36:03,755;711737
2022-11-10 16:36:08,069;712414
2022-11-10 16:36:10,631;712816
2022-11-10 16:36:33,459;716420
2022-11-10 16:36:35,459;716716
2022-11-10 16:36:41,210;717603
2022-11-10 16:36:47,569;718582
2022-11-10 16:36:53,554;719511
2022-11-10 16:36:55,663;719844
2022-11-10 16:36:59,600;720449
2022-11-10 16:37:04,555;721223
2022-11-10 16:37:07,930;721731
2022-11-10 16:37:20,993;723754
2022-11-10 16:37:22,993;724066
2022-11-10 16:37:23,149;724091
2022-11-10 16:37:35,993;726068
2022-11-10 16:37:51,291;728453
2022-11-10 16:37:53,962;728871
2022-11-10 16:37:59,666;729761
2022-11-10 16:38:04,256;730481
2022-11-10 16:38:06,912;730876
2022-11-10 16:38:08,099;731064
2022-11-10 16:38:26,945;734000
2022-11-10 16:38:28,366;734162
2022-11-10 16:38:32,023;734734
2022-11-10 16:38:34,257;735087
2022-11-10 16:38:35,663;735296
2022-11-10 16:38:36,820;735475
2022-11-10 16:38:38,476;735735
2022-11-10 16:38:41,601;736195
2022-11-10 16:38:43,523;736497
2022-11-10 16:38:48,366;737238
2022-11-10 16:38:52,913;737934
2022-11-10 16:38:58,969;738871
2022-11-10 16:39:02,019;739329
2022-11-10 16:39:03,504;739559
2022-11-10 16:39:03,738;739596
2022-11-10 16:39:04,082;739651
2022-11-10 16:39:12,196;740888
2022-11-10 16:39:15,008;741327
2022-11-10 16:39:22,243;742450
2022-11-10 16:39:32,255;743978
2022-11-10 16:39:36,911;744696
2022-11-10 16:39:47,801;746381
2022-11-10 16:39:49,051;746575
2022-11-10 16:39:52,286;747083
2022-11-10 16:39:52,661;747140
2022-11-10 16:40:02,282;748618
2022-11-10 16:40:03,203;748762
2022-11-10 16:40:04,000;748886
2022-11-10 16:40:05,755;749165
2022-11-10 16:40:09,067;749670
2022-11-10 16:40:09,427;749727
2022-11-10 16:40:22,192;751670
2022-11-10 16:40:22,255;751679
2022-11-10 16:40:27,286;752469
2022-11-10 16:40:27,802;752549
2022-11-10 16:40:28,130;752599
2022-11-10 16:40:38,645;754237
2022-11-10 16:40:55,146;756799
2022-11-10 16:40:59,568;757487
2022-11-10 16:41:00,080;757565
2022-11-10 16:41:03,923;758172
2022-11-10 16:41:05,381;758337
2022-11-10 16:41:06,272;758476
2022-11-10 16:41:06,975;758585
2022-11-10 16:41:11,241;759254
2022-11-10 16:41:12,194;759403
2022-11-10 16:41:21,117;760780
2022-11-10 16:41:28,273;761836
2022-11-10 16:41:36,038;763036
2022-11-10 16:41:37,507;763250
2022-11-10 16:41:41,742;763904
2022-11-10 16:41:47,695;764826
2022-11-10 16:41:47,804;764842
2022-11-10 16:41:53,884;765780
2022-11-10 16:41:53,993;765797
2022-11-10 16:41:54,852;765926
2022-11-10 16:41:59,118;766596
2022-11-10 16:42:03,400;767243
2022-11-10 16:42:08,447;768022
2022-11-10 16:42:15,088;769040
2022-11-10 16:42:17,947;769487
2022-11-10 16:42:20,291;769852
2022-11-10 16:42:21,010;769964
2022-11-10 16:42:23,931;770403
2022-11-10 16:42:37,261;772466
2022-11-10 16:42:45,948;773789
2022-11-10 16:42:52,542;774804
2022-11-10 16:42:55,058;775187
2022-11-10 16:42:55,495;775255
2022-11-10 16:42:59,753;775923
2022-11-10 16:43:00,210;775993
2022-11-10 16:43:00,631;776059
2022-11-10 16:43:02,788;776393
2022-11-10 16:43:03,272;776468
2022-11-10 16:43:07,647;777134
2022-11-10 16:43:07,866;777168
2022-11-10 16:43:11,272;777696
2022-11-10 16:43:14,866;778252
2022-11-10 16:43:27,413;780190
2022-11-10 16:43:29,506;780520
2022-11-10 16:43:29,585;780534
2022-11-10 16:43:31,399;780826
2022-11-10 16:43:32,243;780942
2022-11-10 16:43:32,883;781012
2022-11-10 16:43:40,321;782159
2022-11-10 16:43:42,180;782422
2022-11-10 16:43:46,711;783136
2022-11-10 16:43:49,180;783503
2022-11-10 16:43:51,868;783922
2022-11-10 16:43:56,243;784587
2022-11-10 16:44:03,209;785656
2022-11-10 16:44:04,162;785803
2022-11-10 16:44:07,196;786280
2022-11-10 16:44:11,024;786881
2022-11-10 16:44:11,164;786902
2022-11-10 16:44:11,414;786943
2022-11-10 16:44:12,852;787170
2022-11-10 16:44:18,243;787988
2022-11-10 16:44:20,539;788329
2022-11-10 16:44:22,602;788649
2022-11-10 16:44:27,289;789357
2022-11-10 16:44:29,008;789627
2022-11-10 16:44:31,852;790071
2022-11-10 16:44:36,008;790705
2022-11-10 16:44:45,165;792124
2022-11-10 16:44:50,775;792996
2022-11-10 16:44:52,009;793188
2022-11-10 16:44:53,056;793351
2022-11-10 16:44:53,400;793401
2022-11-10 16:44:54,431;793564
2022-11-10 16:45:02,230;794764
2022-11-10 16:45:04,839;795171
2022-11-10 16:45:04,964;795192
2022-11-10 16:45:05,761;795315
2022-11-10 16:45:12,417;796334
2022-11-10 16:45:20,481;797531
2022-11-10 16:45:21,809;797732
2022-11-10 16:45:22,309;797812
2022-11-10 16:45:22,653;797866
2022-11-10 16:45:23,669;798027
2022-11-10 16:45:51,375;802211
2022-11-10 16:46:09,297;804985
2022-11-10 16:46:11,844;805386
2022-11-10 16:46:17,391;806281
2022-11-10 16:46:20,047;806698
2022-11-10 16:46:21,704;806957
2022-11-10 16:46:23,125;807180
2022-11-10 16:46:23,860;807293
2022-11-10 16:46:29,610;808195
2022-11-10 16:46:30,594;808352
2022-11-10 16:46:31,938;808563
2022-11-10 16:46:45,157;810608
2022-11-10 16:46:54,376;812032
2022-11-10 16:47:11,034;814598
2022-11-10 16:47:11,268;814633
2022-11-10 16:47:12,112;814762
2022-11-10 16:47:12,503;814820
2022-11-10 16:47:15,143;815213
2022-11-10 16:47:23,190;816455
2022-11-10 16:47:24,393;816646
2022-11-10 16:47:30,159;817532
2022-11-10 16:47:31,362;817720
2022-11-10 16:47:34,894;818269
2022-11-10 16:47:37,425;818661
2022-11-10 16:47:38,800;818873
2022-11-10 16:47:39,566;818993
2022-11-10 16:47:45,784;819955
2022-11-10 16:47:54,987;821380
2022-11-10 16:47:56,347;821588
2022-11-10 16:47:58,597;821933
2022-11-10 16:48:02,952;822599
2022-11-10 16:48:09,428;823607
2022-11-10 16:48:09,912;823682
2022-11-10 16:48:11,256;823878
2022-11-10 16:48:13,662;824249
2022-11-10 16:48:14,069;824313
2022-11-10 16:48:14,240;824340
2022-11-10 16:48:17,631;824864
2022-11-10 16:48:22,412;825592
2022-11-10 16:48:23,162;825709
2022-11-10 16:48:25,444;826062
2022-11-10 16:48:27,084;826316
2022-11-10 16:48:28,912;826606
2022-11-10 16:48:37,881;827985
2022-11-10 16:48:41,069;828485
2022-11-10 16:48:48,288;829602
2022-11-10 16:48:53,647;830433
2022-11-10 16:48:54,913;830610
2022-11-10 16:48:56,272;830823
2022-11-10 16:48:58,616;831186
2022-11-10 16:49:00,336;831446
2022-11-10 16:49:08,399;832690
2022-11-10 16:49:09,805;832907
2022-11-10 16:49:13,336;833459
2022-11-10 16:49:16,102;833888
2022-11-10 16:49:18,891;834326
2022-11-10 16:49:30,618;836116
2022-11-10 16:49:31,071;836188
2022-11-10 16:49:32,899;836467
2022-11-10 16:49:38,493;837340
2022-11-10 16:49:40,899;837715
2022-11-10 16:49:43,212;838077
2022-11-10 16:49:46,509;838584
2022-11-10 16:49:52,817;839555
2022-11-10 16:50:00,918;840822
2022-11-10 16:50:04,325;841352
2022-11-10 16:50:04,840;841431
2022-11-10 16:50:06,653;841706
2022-11-10 16:50:07,450;841831
2022-11-10 16:50:09,028;842073
2022-11-10 16:50:09,575;842158
2022-11-10 16:50:22,012;844067
2022-11-10 16:50:25,450;844582
2022-11-10 16:50:29,388;845202
2022-11-10 16:50:36,388;846270
2022-11-10 16:50:36,763;846328
2022-11-10 16:50:43,669;847401
2022-11-10 16:50:47,638;848004
2022-11-10 16:50:49,231;848255
2022-11-10 16:50:50,450;848448
2022-11-10 16:51:06,638;850925
2022-11-10 16:51:09,592;851368
2022-11-10 16:51:10,451;851500
2022-11-10 16:51:11,013;851586
2022-11-10 16:51:12,404;851802
2022-11-10 16:51:23,857;853571
2022-11-10 16:51:28,857;854334
2022-11-10 16:51:30,201;854531
2022-11-10 16:51:33,529;855039
2022-11-10 16:51:36,342;855484
2022-11-10 16:51:40,503;856136
2022-11-10 16:51:44,081;856680
2022-11-10 16:51:44,347;856723
2022-11-10 16:51:44,878;856806
2022-11-10 16:51:46,706;857090
2022-11-10 16:51:48,300;857339
2022-11-10 16:51:49,347;857502
2022-11-10 16:51:51,300;857796
2022-11-10 16:51:53,456;858132
2022-11-10 16:51:56,284;858556
2022-11-10 16:52:03,062;859587
2022-11-10 16:52:05,098;859908
2022-11-10 16:52:14,288;861253
2022-11-10 16:52:15,975;861517
2022-11-10 16:52:17,428;861742
2022-11-10 16:52:19,678;862080
2022-11-10 16:52:21,600;862381
2022-11-10 16:52:22,116;862462
2022-11-10 16:52:24,053;862748
2022-11-10 16:52:50,571;866784
2022-11-10 16:53:12,618;870127
2022-11-10 16:53:13,055;870193
2022-11-10 16:53:28,377;872560
2022-11-10 16:53:41,236;874564
2022-11-10 16:53:47,799;875571
2022-11-10 16:53:52,392;876277
2022-11-10 16:53:52,877;876356
2022-11-10 16:54:02,021;877770
2022-11-10 16:54:04,711;878190
2022-11-10 16:54:20,946;880682
2022-11-10 16:54:23,711;881116
2022-11-10 16:54:32,479;882474
2022-11-10 16:54:35,229;882890
2022-11-10 16:54:42,682;884040
2022-11-10 16:54:43,072;884102
2022-11-10 16:54:49,901;885147
2022-11-10 16:54:50,494;885242
2022-11-10 16:54:55,635;886034
2022-11-10 16:54:57,963;886398
2022-11-10 16:55:03,428;887249
2022-11-10 16:55:06,397;887712
2022-11-10 16:55:08,525;888037
2022-11-10 16:55:11,961;888574
2022-11-10 16:55:12,868;888714
2022-11-10 16:55:23,915;890425
2022-11-10 16:55:26,883;890889
2022-11-10 16:55:34,696;892104
2022-11-10 16:55:42,189;893261
2022-11-10 16:55:42,471;893306
2022-11-10 16:55:44,993;893698
2022-11-10 16:55:45,196;893731
2022-11-10 16:55:45,681;893804
2022-11-10 16:55:48,946;894306
2022-11-10 16:55:54,149;895090
2022-11-10 16:55:55,852;895360
2022-11-10 16:55:57,977;895690
2022-11-10 16:56:00,255;896042
2022-11-10 16:56:00,739;896101
2022-11-10 16:56:02,426;896355
2022-11-10 16:56:04,098;896614
2022-11-10 16:56:07,255;897112
2022-11-10 16:56:10,005;897538
2022-11-10 16:56:11,380;897753
2022-11-10 16:56:12,192;897881
2022-11-10 16:56:12,364;897907
2022-11-10 16:56:14,630;898245
2022-11-10 16:56:17,161;898650
2022-11-10 16:56:19,239;898981
2022-11-10 16:56:20,895;899238
2022-11-10 16:56:22,333;899464
2022-11-10 16:56:23,020;899568
2022-11-10 16:56:25,036;899868
2022-11-10 16:56:29,005;900482
2022-11-10 16:56:51,552;903877
2022-11-10 16:56:51,833;903922
2022-11-10 16:56:52,505;904023
2022-11-10 16:56:56,457;904628
2022-11-10 16:56:58,020;904871
2022-11-10 16:57:09,208;906578
2022-11-10 16:57:11,223;906894
2022-11-10 16:57:12,645;907113
2022-11-10 16:57:13,427;907235
2022-11-10 16:57:16,708;907684
2022-11-10 16:57:18,770;908007
2022-11-10 16:57:26,052;909124
2022-11-10 16:57:47,302;912403
2022-11-10 16:57:49,224;912702
2022-11-10 16:58:09,272;915665
2022-11-10 16:58:11,303;915983
2022-11-10 16:58:19,162;917196
2022-11-10 16:58:21,662;917562
2022-11-10 16:58:22,725;917730
2022-11-10 16:58:34,631;919561
2022-11-10 16:58:40,225;920414
2022-11-10 16:58:40,960;920527
2022-11-10 16:58:42,960;920831
2022-11-10 16:58:43,210;920871
2022-11-10 16:58:47,944;921584
2022-11-10 16:58:54,897;922642
2022-11-10 16:58:56,600;922908
2022-11-10 16:58:58,085;923136
2022-11-10 16:59:03,645;923999
2022-11-10 16:59:19,931;926463
2022-11-10 16:59:20,353;926528
2022-11-10 16:59:22,056;926790
2022-11-10 16:59:29,681;927965
2022-11-10 16:59:30,696;928124
2022-11-10 16:59:37,259;929128
2022-11-10 16:59:42,134;929883
2022-11-10 16:59:46,431;930537
2022-11-10 16:59:47,228;930663
2022-11-10 16:59:47,415;930693
2022-11-10 16:59:50,491;931165
2022-11-10 16:59:53,491;931619
2022-11-10 16:59:54,725;931796
2022-11-10 16:59:56,413;932063
2022-11-10 17:00:02,018;932935
2022-11-10 17:00:04,518;933324
2022-11-10 17:00:05,393;933461
2022-11-10 17:00:06,674;933662
2022-11-10 17:00:12,081;934508
2022-11-10 17:00:20,440;935779
2022-11-10 17:00:20,815;935838
2022-11-10 17:00:22,690;936128
2022-11-10 17:00:25,848;936601
2022-11-10 17:00:27,567;936870
2022-11-10 17:00:42,801;939141
2022-11-10 17:00:46,817;939765
2022-11-10 17:00:48,457;940017
2022-11-10 17:00:56,145;941200
2022-11-10 17:01:02,012;942098
2022-11-10 17:01:03,653;942356
2022-11-10 17:01:06,098;942736
2022-11-10 17:01:06,895;942860
2022-11-10 17:01:07,801;942984
2022-11-10 17:01:09,411;943234
2022-11-10 17:01:14,833;944083
2022-11-10 17:01:18,661;944676
2022-11-10 17:01:21,551;945114
2022-11-10 17:01:25,239;945690
2022-11-10 17:01:30,458;946488
2022-11-10 17:01:36,515;947428
2022-11-10 17:01:45,162;948751
2022-11-10 17:01:47,959;949187
2022-11-10 17:01:51,350;949719
2022-11-10 17:01:56,522;950501
2022-11-10 17:01:59,803;951015
2022-11-10 17:02:06,788;952031
2022-11-10 17:02:06,975;952062
2022-11-10 17:02:09,928;952516
2022-11-10 17:02:10,194;952559
2022-11-10 17:02:13,467;953066
2022-11-10 17:02:14,702;953260
2022-11-10 17:02:17,054;953608
2022-11-10 17:02:18,570;953846
2022-11-10 17:02:21,726;954330
2022-11-10 17:02:40,007;957164
2022-11-10 17:02:44,429;957854
2022-11-10 17:02:48,835;958545
2022-11-10 17:03:04,490;960874
2022-11-10 17:03:10,101;961749
2022-11-10 17:03:17,711;962920
2022-11-10 17:03:18,070;962973
2022-11-10 17:03:21,164;963458
2022-11-10 17:03:25,977;964198
